image_id,filename,gender,fitzpatrick skin type category,bi.fitz,country
948,0948_4_m_SA.jpg,Male,4,darker,South Africa
949,0949_4_m_SA.jpg,Male,4,darker,South Africa
950,0950_4_m_SA.jpg,Male,4,darker,South Africa
951,0951_4_m_SA.jpg,Male,4,darker,South Africa
952,0952_5_f_SA.jpg,Female,5,darker,South Africa
953,0953_5_f_SA.jpg,Female,5,darker,South Africa
954,0954_4_f_SA.jpg,Female,4,darker,South Africa
955,0955_5_m_SA.jpg,Male,5,darker,South Africa
956,0956_5_f_SA.jpg,Female,5,darker,South Africa
957,0957_5_f_SA.jpg,Female,5,darker,South Africa
958,0958_5_f_SA.jpg,Female,5,darker,South Africa
959,0959_4_f_SA.jpg,Female,4,darker,South Africa
960,0960_5_f_SA.jpg,Female,5,darker,South Africa
961,0961_5_f_SA.jpg,Female,5,darker,South Africa
962,0962_4_f_SA.jpg,Female,4,darker,South Africa
963,0963_5_f_SA.jpg,Female,5,darker,South Africa
964,0964_5_f_SA.jpg,Female,5,darker,South Africa
965,0965_5_f_SA.jpg,Female,5,darker,South Africa
966,0966_4_f_SA.jpg,Female,4,darker,South Africa
967,0967_5_f_SA.jpg,Female,5,darker,South Africa
968,0968_4_f_SA.jpg,Female,4,darker,South Africa
969,0969_5_f_SA.jpg,Female,5,darker,South Africa
970,0970_5_m_SA.jpg,Male,5,darker,South Africa
971,0971_5_f_SA.jpg,Female,5,darker,South Africa
972,0972_5_f_SA.jpg,Female,5,darker,South Africa
973,0973_5_f_SA.jpg,Female,5,darker,South Africa
974,0974_5_f_SA.jpg,Female,5,darker,South Africa
975,0975_5_f_SA.jpg,Female,5,darker,South Africa
976,0976_5_f_SA.jpg,Female,5,darker,South Africa
977,0977_6_f_SA.jpg,Female,6,darker,South Africa
978,0978_6_m_SA.jpg,Male,6,darker,South Africa
979,0979_5_f_SA.jpg,Female,5,darker,South Africa
980,0980_5_f_SA.jpg,Female,5,darker,South Africa
981,0981_5_f_SA.jpg,Female,5,darker,South Africa
982,0982_4_f_SA.jpg,Female,4,darker,South Africa
983,0983_4_f_SA.jpg,Female,4,darker,South Africa
984,0984_5_m_SA.jpg,Male,5,darker,South Africa
985,0985_5_f_SA.jpg,Female,5,darker,South Africa
986,0986_4_f_SA.jpg,Female,4,darker,South Africa
987,0987_5_f_SA.jpg,Female,5,darker,South Africa
988,0988_4_f_SA.jpg,Female,4,darker,South Africa
989,0989_5_f_SA.jpg,Female,5,darker,South Africa
990,0990_5_f_SA.jpg,Female,5,darker,South Africa
991,0991_5_f_SA.jpg,Female,5,darker,South Africa
992,0992_5_m_SA.jpg,Male,5,darker,South Africa
993,0993_6_f_SA.jpg,Female,6,darker,South Africa
994,0994_5_f_SA.jpg,Female,5,darker,South Africa
995,0995_5_f_SA.jpg,Female,5,darker,South Africa
996,0996_5_f_SA.jpg,Female,5,darker,South Africa
997,0997_5_f_SA.jpg,Female,5,darker,South Africa
998,0998_5_f_SA.jpg,Female,5,darker,South Africa
999,0999_5_m_SA.jpg,Male,5,darker,South Africa
1000,1000_5_f_SA.jpg,Female,5,darker,South Africa
1001,1001_5_f_SA.jpg,Female,5,darker,South Africa
1002,1002_5_f_SA.jpg,Female,5,darker,South Africa
1003,1003_5_f_SA.jpg,Female,5,darker,South Africa
1004,1004_5_f_SA.jpg,Female,5,darker,South Africa
1005,1005_5_m_SA.jpg,Male,5,darker,South Africa
1006,1006_5_f_SA.jpg,Female,5,darker,South Africa
1007,1007_5_f_SA.jpg,Female,5,darker,South Africa
1008,1008_5_f_SA.jpg,Female,5,darker,South Africa
1009,1009_5_f_SA.jpg,Female,5,darker,South Africa
1010,1010_5_f_SA.jpg,Female,5,darker,South Africa
1011,1011_5_f_SA.jpg,Female,5,darker,South Africa
1012,1012_5_m_SA.jpg,Male,5,darker,South Africa
1013,1013_6_f_SA.jpg,Female,6,darker,South Africa
1014,1014_5_f_SA.jpg,Female,5,darker,South Africa
1015,1015_5_f_SA.jpg,Female,5,darker,South Africa
1016,1016_5_f_SA.jpg,Female,5,darker,South Africa
1017,1017_5_f_SA.jpg,Female,5,darker,South Africa
1018,1018_6_f_SA.jpg,Female,6,darker,South Africa
1019,1019_5_m_SA.jpg,Male,5,darker,South Africa
1020,1020_5_f_SA.jpg,Female,5,darker,South Africa
1021,1021_5_f_SA.jpg,Female,5,darker,South Africa
1022,1022_5_f_SA.jpg,Female,5,darker,South Africa
1023,1023_5_f_SA.jpg,Female,5,darker,South Africa
1024,1024_5_f_SA.jpg,Female,5,darker,South Africa
1025,1025_5_f_SA.jpg,Female,5,darker,South Africa
1026,1026_5_f_SA.jpg,Female,5,darker,South Africa
1027,1027_4_f_SA.jpg,Female,4,darker,South Africa
1028,1028_5_m_SA.jpg,Male,5,darker,South Africa
1029,1029_6_m_SA.jpg,Male,6,darker,South Africa
1030,1030_5_m_SA.jpg,Male,5,darker,South Africa
1031,1031_6_f_SA.jpg,Female,6,darker,South Africa
1032,1032_5_m_SA.jpg,Male,5,darker,South Africa
1033,1033_4_f_SA.jpg,Female,4,darker,South Africa
1034,1034_4_f_SA.jpg,Female,4,darker,South Africa
1035,1035_5_f_SA.jpg,Female,5,darker,South Africa
1036,1036_5_m_SA.jpg,Male,5,darker,South Africa
1037,1037_4_f_SA.jpg,Female,4,darker,South Africa
1038,1038_5_f_SA.jpg,Female,5,darker,South Africa
1039,1039_6_f_SA.jpg,Female,6,darker,South Africa
1040,1040_5_f_SA.jpg,Female,5,darker,South Africa
1041,1041_4_f_SA.jpg,Female,4,darker,South Africa
1042,1042_6_f_SA.jpg,Female,6,darker,South Africa
1043,1043_5_f_SA.jpg,Female,5,darker,South Africa
1044,1044_5_f_SA.jpg,Female,5,darker,South Africa
1045,1045_4_f_SA.jpg,Female,4,darker,South Africa
1046,1046_5_f_SA.jpg,Female,5,darker,South Africa
1047,1047_5_f_SA.jpg,Female,5,darker,South Africa
1048,1048_6_f_SA.jpg,Female,6,darker,South Africa
1049,1049_5_f_SA.jpg,Female,5,darker,South Africa
1050,1050_5_f_SA.jpg,Female,5,darker,South Africa
1051,1051_5_f_SA.jpg,Female,5,darker,South Africa
1052,1052_5_f_SA.jpg,Female,5,darker,South Africa
1053,1053_5_f_SA.jpg,Female,5,darker,South Africa
1054,1054_5_m_SA.jpg,Male,5,darker,South Africa
1055,1055_5_f_SA.jpg,Female,5,darker,South Africa
1056,1056_5_f_SA.jpg,Female,5,darker,South Africa
1057,1057_5_f_SA.jpg,Female,5,darker,South Africa
1058,1058_4_f_SA.jpg,Female,4,darker,South Africa
1059,1059_5_f_SA.jpg,Female,5,darker,South Africa
1060,1060_5_f_SA.jpg,Female,5,darker,South Africa
1061,1061_5_f_SA.jpg,Female,5,darker,South Africa
1062,1062_5_f_SA.jpg,Female,5,darker,South Africa
1063,1063_5_m_SA.jpg,Male,5,darker,South Africa
1064,1064_5_f_SA.jpg,Female,5,darker,South Africa
1065,1065_5_f_SA.jpg,Female,5,darker,South Africa
1066,1066_5_f_SA.jpg,Female,5,darker,South Africa
1067,1067_4_f_SA.jpg,Female,4,darker,South Africa
1068,1068_5_f_SA.jpg,Female,5,darker,South Africa
1069,1069_6_m_SA.jpg,Male,6,darker,South Africa
1070,1070_4_m_SA.jpg,Male,4,darker,South Africa
1071,1071_5_f_SA.jpg,Female,5,darker,South Africa
1072,1072_5_m_SA.jpg,Male,5,darker,South Africa
1073,1073_5_f_SA.jpg,Female,5,darker,South Africa
1074,1074_4_f_SA.jpg,Female,4,darker,South Africa
1075,1075_5_f_SA.jpg,Female,5,darker,South Africa
1076,1076_5_f_SA.jpg,Female,5,darker,South Africa
1077,1077_5_f_SA.jpg,Female,5,darker,South Africa
1078,1078_5_f_SA.jpg,Female,5,darker,South Africa
1079,1079_5_m_SA.jpg,Male,5,darker,South Africa
1080,1080_5_m_SA.jpg,Male,5,darker,South Africa
1081,1081_4_m_SA.jpg,Male,4,darker,South Africa
1082,1082_5_f_SA.jpg,Female,5,darker,South Africa
1083,1083_5_m_SA.jpg,Male,5,darker,South Africa
1084,1084_5_m_SA.jpg,Male,5,darker,South Africa
1085,1085_5_m_SA.jpg,Male,5,darker,South Africa
1086,1086_4_m_SA.jpg,Male,4,darker,South Africa
1087,1087_5_m_SA.jpg,Male,5,darker,South Africa
1088,1088_5_m_SA.jpg,Male,5,darker,South Africa
1089,1089_5_m_SA.jpg,Male,5,darker,South Africa
1090,1090_5_m_SA.jpg,Male,5,darker,South Africa
1091,1091_5_m_SA.jpg,Male,5,darker,South Africa
1092,1092_5_m_SA.jpg,Male,5,darker,South Africa
1093,1093_5_m_SA.jpg,Male,5,darker,South Africa
1094,1094_5_m_SA.jpg,Male,5,darker,South Africa
1095,1095_5_m_SA.jpg,Male,5,darker,South Africa
1096,1096_5_m_SA.jpg,Male,5,darker,South Africa
1097,1097_5_m_SA.jpg,Male,5,darker,South Africa
1098,1098_5_m_SA.jpg,Male,5,darker,South Africa
1099,1099_5_m_SA.jpg,Male,5,darker,South Africa
1100,1100_5_m_SA.jpg,Male,5,darker,South Africa
1101,1101_5_m_SA.jpg,Male,5,darker,South Africa
1102,1102_6_m_SA.jpg,Male,6,darker,South Africa
1103,1103_6_m_SA.jpg,Male,6,darker,South Africa
1104,1104_5_m_SA.jpg,Male,5,darker,South Africa
1105,1105_5_m_SA.jpg,Male,5,darker,South Africa
1106,1106_5_m_SA.jpg,Male,5,darker,South Africa
1107,1107_6_m_SA.jpg,Male,6,darker,South Africa
1108,1108_5_m_SA.jpg,Male,5,darker,South Africa
1109,1109_6_m_SA.jpg,Male,6,darker,South Africa
1110,1110_5_m_SA.jpg,Male,5,darker,South Africa
1111,1111_5_m_SA.jpg,Male,5,darker,South Africa
1112,1112_5_m_SA.jpg,Male,5,darker,South Africa
1113,1113_5_m_SA.jpg,Male,5,darker,South Africa
1114,1114_4_m_SA.jpg,Male,4,darker,South Africa
1115,1115_5_m_SA.jpg,Male,5,darker,South Africa
1116,1116_5_m_SA.jpg,Male,5,darker,South Africa
1117,1117_5_m_SA.jpg,Male,5,darker,South Africa
1118,1118_5_m_SA.jpg,Male,5,darker,South Africa
1119,1119_5_m_SA.jpg,Male,5,darker,South Africa
1120,1120_6_m_SA.jpg,Male,6,darker,South Africa
1121,1121_6_m_SA.jpg,Male,6,darker,South Africa
1122,1122_5_m_SA.jpg,Male,5,darker,South Africa
1123,1123_5_m_SA.jpg,Male,5,darker,South Africa
1124,1124_5_m_SA.jpg,Male,5,darker,South Africa
1125,1125_4_m_SA.jpg,Male,4,darker,South Africa
1126,1126_6_m_SA.jpg,Male,6,darker,South Africa
1127,1127_5_m_SA.jpg,Male,5,darker,South Africa
1128,1128_5_m_SA.jpg,Male,5,darker,South Africa
1129,1129_5_m_SA.jpg,Male,5,darker,South Africa
1130,1130_6_m_SA.jpg,Male,6,darker,South Africa
1131,1131_5_m_SA.jpg,Male,5,darker,South Africa
1132,1132_5_m_SA.jpg,Male,5,darker,South Africa
1133,1133_6_m_SA.jpg,Male,6,darker,South Africa
1134,1134_5_m_SA.jpg,Male,5,darker,South Africa
1135,1135_6_m_SA.jpg,Male,6,darker,South Africa
1136,1136_5_m_SA.jpg,Male,5,darker,South Africa
1137,1137_5_m_SA.jpg,Male,5,darker,South Africa
1138,1138_5_m_SA.jpg,Male,5,darker,South Africa
1139,1139_5_m_SA.jpg,Male,5,darker,South Africa
1140,1140_5_m_SA.jpg,Male,5,darker,South Africa
1141,1141_5_m_SA.jpg,Male,5,darker,South Africa
1142,1142_4_m_SA.jpg,Male,4,darker,South Africa
1143,1143_5_m_SA.jpg,Male,5,darker,South Africa
1144,1144_5_f_SA.jpg,Female,5,darker,South Africa
1145,1145_6_f_SA.jpg,Female,6,darker,South Africa
1146,1146_5_f_SA.jpg,Female,5,darker,South Africa
1147,1147_5_m_SA.jpg,Male,5,darker,South Africa
1148,1148_5_m_SA.jpg,Male,5,darker,South Africa
1149,1149_5_f_SA.jpg,Female,5,darker,South Africa
1150,1150_5_m_SA.jpg,Male,5,darker,South Africa
1151,1151_5_m_SA.jpg,Male,5,darker,South Africa
1152,1152_6_f_SA.jpg,Female,6,darker,South Africa
1153,1153_6_f_SA.jpg,Female,6,darker,South Africa
1154,1154_5_f_SA.jpg,Female,5,darker,South Africa
1155,1155_5_m_SA.jpg,Male,5,darker,South Africa
1156,1156_6_f_SA.jpg,Female,6,darker,South Africa
1157,1157_6_m_SA.jpg,Male,6,darker,South Africa
1158,1158_6_f_SA.jpg,Female,6,darker,South Africa
1159,1159_5_f_SA.jpg,Female,5,darker,South Africa
1160,1160_5_f_SA.jpg,Female,5,darker,South Africa
1161,1161_5_f_SA.jpg,Female,5,darker,South Africa
1162,1162_5_f_SA.jpg,Female,5,darker,South Africa
1163,1163_5_f_SA.jpg,Female,5,darker,South Africa
1164,1164_6_f_SA.jpg,Female,6,darker,South Africa
1165,1165_6_m_SA.jpg,Male,6,darker,South Africa
1166,1166_6_m_SA.jpg,Male,6,darker,South Africa
1167,1167_6_m_SA.jpg,Male,6,darker,South Africa
1168,1168_5_f_SA.jpg,Female,5,darker,South Africa
1169,1169_5_m_SA.jpg,Male,5,darker,South Africa
1170,1170_5_f_SA.jpg,Female,5,darker,South Africa
1171,1171_5_f_SA.jpg,Female,5,darker,South Africa
1172,1172_5_f_SA.jpg,Female,5,darker,South Africa
1173,1173_5_m_SA.jpg,Male,5,darker,South Africa
1174,1174_5_f_SA.jpg,Female,5,darker,South Africa
1175,1175_6_m_SA.jpg,Male,6,darker,South Africa
1176,1176_6_m_SA.jpg,Male,6,darker,South Africa
1177,1177_6_f_SA.jpg,Female,6,darker,South Africa
1178,1178_5_f_SA.jpg,Female,5,darker,South Africa
1179,1179_6_m_SA.jpg,Male,6,darker,South Africa
1180,1180_5_m_SA.jpg,Male,5,darker,South Africa
1181,1181_6_m_SA.jpg,Male,6,darker,South Africa
1182,1182_5_m_SA.jpg,Male,5,darker,South Africa
1183,1183_6_f_SA.jpg,Female,6,darker,South Africa
1184,1184_5_f_SA.jpg,Female,5,darker,South Africa
1185,1185_5_f_SA.jpg,Female,5,darker,South Africa
1186,1186_4_f_SA.jpg,Female,4,darker,South Africa
1187,1187_5_m_SA.jpg,Male,5,darker,South Africa
1188,1188_5_f_SA.jpg,Female,5,darker,South Africa
1189,1189_5_m_SA.jpg,Male,5,darker,South Africa
1190,1190_5_f_SA.jpg,Female,5,darker,South Africa
1191,1191_6_m_SA.jpg,Male,6,darker,South Africa
1192,1192_5_m_SA.jpg,Male,5,darker,South Africa
1193,1193_5_f_SA.jpg,Female,5,darker,South Africa
1194,1194_5_f_SA.jpg,Female,5,darker,South Africa
1195,1195_5_m_SA.jpg,Male,5,darker,South Africa
1196,1196_5_m_SA.jpg,Male,5,darker,South Africa
1197,1197_6_f_SA.jpg,Female,6,darker,South Africa
1198,1198_6_f_SA.jpg,Female,6,darker,South Africa
1199,1199_6_f_SA.jpg,Female,6,darker,South Africa
1200,1200_5_f_SA.jpg,Female,5,darker,South Africa
1201,1201_6_f_SA.jpg,Female,6,darker,South Africa
1202,1202_6_f_SA.jpg,Female,6,darker,South Africa
1203,1203_5_m_SA.jpg,Male,5,darker,South Africa
1204,1204_5_m_SA.jpg,Male,5,darker,South Africa
1205,1205_6_f_SA.jpg,Female,6,darker,South Africa
1206,1206_5_f_SA.jpg,Female,5,darker,South Africa
1207,1207_5_m_SA.jpg,Male,5,darker,South Africa
1208,1208_5_m_SA.jpg,Male,5,darker,South Africa
1209,1209_6_m_SA.jpg,Male,6,darker,South Africa
1210,1210_6_m_SA.jpg,Male,6,darker,South Africa
1211,1211_5_m_SA.jpg,Male,5,darker,South Africa
1212,1212_5_m_SA.jpg,Male,5,darker,South Africa
1213,1213_6_m_SA.jpg,Male,6,darker,South Africa
1214,1214_6_m_SA.jpg,Male,6,darker,South Africa
1215,1215_6_m_SA.jpg,Male,6,darker,South Africa
1216,1216_6_m_SA.jpg,Male,6,darker,South Africa
1217,1217_6_m_SA.jpg,Male,6,darker,South Africa
1218,1218_6_m_SA.jpg,Male,6,darker,South Africa
1219,1219_6_m_SA.jpg,Male,6,darker,South Africa
1220,1220_5_m_SA.jpg,Male,5,darker,South Africa
1221,1221_5_m_SA.jpg,Male,5,darker,South Africa
1222,1222_5_m_SA.jpg,Male,5,darker,South Africa
1223,1223_6_m_SA.jpg,Male,6,darker,South Africa
1224,1224_6_m_SA.jpg,Male,6,darker,South Africa
1225,1225_6_m_SA.jpg,Male,6,darker,South Africa
1226,1226_5_m_SA.jpg,Male,5,darker,South Africa
1227,1227_5_m_SA.jpg,Male,5,darker,South Africa
1228,1228_5_m_SA.jpg,Male,5,darker,South Africa
1229,1229_6_m_SA.jpg,Male,6,darker,South Africa
1230,1230_5_m_SA.jpg,Male,5,darker,South Africa
1231,1231_6_m_SA.jpg,Male,6,darker,South Africa
1232,1232_6_m_SA.jpg,Male,6,darker,South Africa
1233,1233_5_m_SA.jpg,Male,5,darker,South Africa
1234,1234_5_m_SA.jpg,Male,5,darker,South Africa
1235,1235_6_m_SA.jpg,Male,6,darker,South Africa
1236,1236_6_m_SA.jpg,Male,6,darker,South Africa
1237,1237_5_m_SA.jpg,Male,5,darker,South Africa
1238,1238_6_m_SA.jpg,Male,6,darker,South Africa
1239,1239_5_m_SA.jpg,Male,5,darker,South Africa
1240,1240_6_m_SA.jpg,Male,6,darker,South Africa
1241,1241_6_m_SA.jpg,Male,6,darker,South Africa
1242,1242_6_m_SA.jpg,Male,6,darker,South Africa
1243,1243_5_m_SA.jpg,Male,5,darker,South Africa
1244,1244_6_m_SA.jpg,Male,6,darker,South Africa
1245,1245_5_m_SA.jpg,Male,5,darker,South Africa
1246,1246_5_m_SA.jpg,Male,5,darker,South Africa
1247,1247_5_m_SA.jpg,Male,5,darker,South Africa
1248,1248_6_m_SA.jpg,Male,6,darker,South Africa
1249,1249_6_m_SA.jpg,Male,6,darker,South Africa
1250,1250_6_m_SA.jpg,Male,6,darker,South Africa
1251,1251_5_m_SA.jpg,Male,5,darker,South Africa
1252,1252_6_m_SA.jpg,Male,6,darker,South Africa
1253,1253_6_m_SA.jpg,Male,6,darker,South Africa
1254,1254_6_m_SA.jpg,Male,6,darker,South Africa
1255,1255_5_m_SA.jpg,Male,5,darker,South Africa
1256,1256_5_m_SA.jpg,Male,5,darker,South Africa
1257,1257_6_m_SA.jpg,Male,6,darker,South Africa
1258,1258_5_m_SA.jpg,Male,5,darker,South Africa
1259,1259_6_m_SA.jpg,Male,6,darker,South Africa
1260,1260_5_m_SA.jpg,Male,5,darker,South Africa
1261,1261_6_m_SA.jpg,Male,6,darker,South Africa
1262,1262_5_m_SA.jpg,Male,5,darker,South Africa
1263,1263_6_m_SA.jpg,Male,6,darker,South Africa
1264,1264_6_m_SA.jpg,Male,6,darker,South Africa
1265,1265_5_m_SA.jpg,Male,5,darker,South Africa
1266,1266_6_m_SA.jpg,Male,6,darker,South Africa
1267,1267_5_m_SA.jpg,Male,5,darker,South Africa
1268,1268_6_m_SA.jpg,Male,6,darker,South Africa
1269,1269_2_m_SA.jpg,Male,2,lighter,South Africa
1270,1270_5_m_SA.jpg,Male,5,darker,South Africa
